"table_schema","table_name","column_name","ordinal_position","data_type","numeric_precision","numeric_scale","character_maximum_length","is_nullable","is_pk","is_fk","fk_table_name","fk_column_name","schema","table_name-2","column_name-2","comment","object_type"
"public","tbl_season_types","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_season_types","description",3,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_season_types","description","A detailed description of the season type.","column"
"public","tbl_season_types","season_type",4,"character varying",NULL,NULL,30,"YES","NO","NO",NULL,NULL,"public","tbl_season_types","season_type","The name or identifier of the season type.","column"
"public","tbl_seasons","season_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_seasons","season_id","Primary key (automatically incremented).","column"
"public","tbl_seasons","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_seasons","season_name",3,"character varying",NULL,NULL,20,"YES","NO","NO",NULL,NULL,"public","tbl_seasons","season_name","Name of the season, e.g., Winter, Spring.","column"
"public","tbl_seasons","season_type",4,"character varying",NULL,NULL,30,"YES","NO","NO",NULL,NULL,"public","tbl_seasons","season_type","Descriptive category for the season, such as meteorological or astronomical.","column"
"public","tbl_seasons","season_type_id",5,"integer",32,0,NULL,"YES","NO","YES","tbl_season_types","season_type_id","public","tbl_seasons","season_type_id","Specifies the season type.","column"
"public","tbl_seasons","sort_order",6,"smallint",16,0,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_seasons","sort_order","Specifies the display order of seasons.","column"
"public","tbl_site_images","site_image_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_site_images","site_image_id","Primary key (automatically incremented).","column"
"public","tbl_site_images","contact_id",2,"integer",32,0,NULL,"YES","NO","YES","tbl_contacts","contact_id","public","tbl_site_images","contact_id","Identifies the contact person or organization related to the site image.","column"
"public","tbl_site_images","credit",3,"character varying",NULL,NULL,100,"YES","NO","NO",NULL,NULL,"public","tbl_site_images","credit","Acknowledgment or attribution for the image.","column"
"public","tbl_site_images","date_taken",4,"date",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_site_images","date_taken","The date on which the image was captured.","column"
"public","tbl_site_images","date_updated",5,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_site_images","description",6,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_site_images","description","A brief description of the image content or context.","column"
"public","tbl_site_images","image_location",7,"text",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_site_images","image_location","The file path or URL where the image is stored.","column"
"public","tbl_site_images","image_name",8,"character varying",NULL,NULL,80,"YES","NO","NO",NULL,NULL,"public","tbl_site_images","image_name","The filename or designated name of the image.","column"
"public","tbl_site_images","image_type_id",9,"integer",32,0,NULL,"NO","NO","YES","tbl_image_types","image_type_id","public","tbl_site_images","image_type_id","Specifies the image type classification.","column"
"public","tbl_site_images","site_id",10,"integer",32,0,NULL,"NO","NO","YES","tbl_sites","site_id","public","tbl_site_images","site_id","Specifies the specific site.","column"
"public","tbl_site_locations","site_location_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_site_locations","site_location_id","Primary key (automatically incremented).","column"
"public","tbl_site_locations","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_site_locations","location_id",3,"integer",32,0,NULL,"NO","NO","YES","tbl_locations","location_id","public","tbl_site_locations","location_id","Specifies a location the site is located in.","column"
"public","tbl_site_locations","site_id",4,"integer",32,0,NULL,"NO","NO","YES","tbl_sites","site_id","public","tbl_site_locations","site_id","Specifies the specific site.","column"
"public","tbl_site_natgridrefs","site_natgridref_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_site_natgridrefs","site_natgridref_id","Primary key (automatically incremented).","column"
"public","tbl_site_natgridrefs","site_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_sites","site_id","public","tbl_site_natgridrefs","site_id","Specifies the specific site.","column"
"public","tbl_site_natgridrefs","method_id",3,"integer",32,0,NULL,"NO","NO","YES","tbl_methods","method_id","public","tbl_site_natgridrefs","method_id","Specifies the coordinate system.","column"
"public","tbl_site_natgridrefs","natgridref",4,"character varying",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_site_natgridrefs","natgridref","The national grid reference for the site.","column"
"public","tbl_site_natgridrefs","date_updated",5,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_site_other_records","site_other_records_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_site_other_records","site_other_records_id","Primary key (automatically incremented).","column"
"public","tbl_site_other_records","site_id",2,"integer",32,0,NULL,"YES","NO","YES","tbl_sites","site_id","public","tbl_site_other_records","site_id","Specifies the specific site.","column"
"public","tbl_site_other_records","biblio_id",3,"integer",32,0,NULL,"YES","NO","YES","tbl_biblio","biblio_id","public","tbl_site_other_records","biblio_id","Specifies the publication that describes or mentions  site data is documented.","column"
"public","tbl_site_other_records","record_type_id",4,"integer",32,0,NULL,"YES","NO","YES","tbl_record_types","record_type_id","public","tbl_site_other_records","record_type_id","Specifies the type of data (proxy) represented in this record.","column"
"public","tbl_site_other_records","description",5,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_site_other_records","description","A brief description of the data not currently stored in SEAD.","column"
"public","tbl_site_other_records","date_updated",6,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_site_other_records","site_other_records_uuid",7,"uuid",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_site_preservation_status","site_preservation_status_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_site_preservation_status","site_preservation_status_id","Primary key (automatically incremented).","column"
"public","tbl_site_preservation_status","site_id",2,"integer",32,0,NULL,"YES","NO","YES","tbl_sites","site_id","public","tbl_site_preservation_status","site_id","Specifies the site to allow multiple preservation status or threat records per site.","column"
"public","tbl_site_preservation_status","preservation_status_or_threat",3,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_site_preservation_status","preservation_status_or_threat","A descriptive term for the preservation status (e.g., lost, damaged, threatened) or the primary cause of risk to the site (e.g., hydroelectric projects, oil exploitation, mining, forestry, climate change, erosion).","column"
"public","tbl_site_preservation_status","description",4,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_site_preservation_status","description","A brief overview of the site's preservation status or the threats it faces. This field is for information that does not fit into other specified columns.","column"
"public","tbl_site_preservation_status","assessment_type",5,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_site_preservation_status","assessment_type","Specifies the type of assessment conducted, such as a UNESCO report or archaeological survey, detailing preservation status and threats.","column"
"public","tbl_site_preservation_status","assessment_author_contact_id",6,"integer",32,0,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_site_preservation_status","assessment_author_contact_id","Identifier for the person or authority in tbl_contacts responsible for assessing the preservation status and threats.","column"
"public","tbl_site_preservation_status","date_updated",7,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_site_preservation_status","Evaluation_date",8,"date",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_site_preservation_status","Evaluation_date","The date on which the preservation status or threat assessment was conducted, whether formal or informal.","column"
"public","tbl_site_references","site_reference_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_site_references","site_reference_id","Primary key (automatically incremented).","column"
"public","tbl_site_references","site_id",2,"integer",32,0,NULL,"YES","NO","YES","tbl_sites","site_id","public","tbl_site_references","site_id","Specifies the specific site.","column"
"public","tbl_site_references","biblio_id",3,"integer",32,0,NULL,"NO","NO","YES","tbl_biblio","biblio_id","public","tbl_site_references","biblio_id","Specifies the publication that describes or mentions  the site.","column"
"public","tbl_site_references","date_updated",4,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_sites","site_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_sites","site_id","Primary key (automatically incremented).","column"
"public","tbl_sites","altitude",2,"numeric",18,10,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_sites","altitude","The altitude of the site in meters above sea level.","column"
"public","tbl_sites","latitude_dd",3,"numeric",18,10,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_sites","latitude_dd","The latitude of the site in decimal degrees.","column"
"public","tbl_sites","longitude_dd",4,"numeric",18,10,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_sites","longitude_dd","The longitude of the site in decimal degrees.","column"
"public","tbl_sites","national_site_identifier",5,"character varying",NULL,NULL,255,"YES","NO","NO",NULL,NULL,"public","tbl_sites","national_site_identifier","A unique identifier assigned to the site by the national authority.","column"
"public","tbl_sites","site_description",6,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_sites","site_description","A detailed description of the site's characteristics and significance.","column"
"public","tbl_sites","site_name",7,"character varying",NULL,NULL,60,"YES","NO","NO",NULL,NULL,"public","tbl_sites","site_name","The official or commonly used name of the site.","column"
"public","tbl_sites","site_preservation_status_id",8,"integer",32,0,NULL,"YES","NO","YES","tbl_site_preservation_status","site_preservation_status_id","public","tbl_sites","site_preservation_status_id","Specifies the preservation status of the site, indicating its current condition.","column"
"public","tbl_sites","site_location_accuracy",9,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_sites","site_location_accuracy","Describes the accuracy of the site's location resolution, such as 'Nearest settlement', 'Lake', 'Bog', 'Ancient monument', or 'Approximate'.","column"
"public","tbl_sites","date_updated",10,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_sites","site_uuid",11,"uuid",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_species_association_types","association_type_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_species_association_types","association_type_id","Primary key (automatically incremented).","column"
"public","tbl_species_association_types","association_type_name",2,"character varying",NULL,NULL,255,"YES","NO","NO",NULL,NULL,"public","tbl_species_association_types","association_type_name","Short name or label for the association type.","column"
"public","tbl_species_association_types","association_description",3,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_species_association_types","association_description","Detailed description of the association type.","column"
"public","tbl_species_association_types","date_updated",4,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_species_associations","species_association_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_species_associations","species_association_id","Primary key (automatically incremented).","column"
"public","tbl_species_associations","associated_taxon_id",2,"integer",32,0,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_species_associations","associated_taxon_id","Identifier for the taxon related to the primary taxon (defined by taxon_id).","column"
"public","tbl_species_associations","biblio_id",3,"integer",32,0,NULL,"YES","NO","YES","tbl_biblio","biblio_id","public","tbl_species_associations","biblio_id","Specifies the publication that describes or mentions the species association.","column"
"public","tbl_species_associations","date_updated",4,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_species_associations","taxon_id",5,"integer",32,0,NULL,"NO","NO","YES","tbl_taxa_tree_master","taxon_id","public","tbl_species_associations","taxon_id","Specifies the taxonomic unit related to this record.","column"
"public","tbl_species_associations","association_type_id",6,"integer",32,0,NULL,"YES","NO","YES","tbl_species_association_types","association_type_id","public","tbl_species_associations","association_type_id","Identifier for the type of relationship between the primary taxon and the associated taxon, noting the importance of association directionality (e.g., 'x preys on y').","column"
"public","tbl_species_associations","referencing_type",7,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_species_associations","referencing_type","Type or method of reference used for the species association documentation.","column"
"public","tbl_species_associations","species_association_uuid",8,"uuid",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_taxa_common_names","taxon_common_name_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_taxa_common_names","taxon_common_name_id","Primary key (automatically incremented).","column"
"public","tbl_taxa_common_names","common_name",2,"character varying",NULL,NULL,255,"YES","NO","NO",NULL,NULL,"public","tbl_taxa_common_names","common_name","The common or vernacular name of the organism.","column"
"public","tbl_taxa_common_names","date_updated",3,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_taxa_common_names","language_id",4,"integer",32,0,NULL,"YES","NO","YES","tbl_languages","language_id","public","tbl_taxa_common_names","language_id","Specifies the language in which the common name is recorded.","column"
"public","tbl_taxa_common_names","taxon_id",5,"integer",32,0,NULL,"YES","NO","YES","tbl_taxa_tree_master","taxon_id","public","tbl_taxa_common_names","taxon_id","Specifies the taxonomic unit related to this record.","column"
"public","tbl_taxa_images","taxa_images_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_taxa_images","taxa_images_id","Primary key (automatically incremented).","column"
"public","tbl_taxa_images","image_name",2,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_taxa_images","image_name","The file name or title of the image.","column"
"public","tbl_taxa_images","description",3,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_taxa_images","description","A brief description of the image content.","column"
"public","tbl_taxa_images","image_location",4,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_taxa_images","image_location","The URL or file path where the image is located.","column"
"public","tbl_taxa_images","image_type_id",5,"integer",32,0,NULL,"YES","NO","YES","tbl_image_types","image_type_id","public","tbl_taxa_images","image_type_id","Specifies the image type, indicating the format or category of the image.","column"
"public","tbl_taxa_images","taxon_id",6,"integer",32,0,NULL,"NO","NO","YES","tbl_taxa_tree_master","taxon_id","public","tbl_taxa_images","taxon_id","Specifies the taxonomic unit related to this record.","column"
"public","tbl_taxa_images","date_updated",7,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_taxa_measured_attributes","measured_attribute_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_taxa_measured_attributes","measured_attribute_id","Primary key (automatically incremented).","column"
"public","tbl_taxa_measured_attributes","attribute_measure",2,"character varying",NULL,NULL,255,"YES","NO","NO",NULL,NULL,"public","tbl_taxa_measured_attributes","attribute_measure","The specific measurement value of the attribute (e.g., 10.5 cm).","column"
"public","tbl_taxa_measured_attributes","attribute_type",3,"character varying",NULL,NULL,255,"YES","NO","NO",NULL,NULL,"public","tbl_taxa_measured_attributes","attribute_type","The type of measurement being recorded (e.g., length, width).","column"
"public","tbl_taxa_measured_attributes","attribute_units",4,"character varying",NULL,NULL,10,"YES","NO","NO",NULL,NULL,"public","tbl_taxa_measured_attributes","attribute_units","Units in which the measurement is recorded (e.g., cm, mm).","column"
"public","tbl_taxa_measured_attributes","data",5,"numeric",18,10,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_taxa_measured_attributes","data","Additional data related to the measurement, if applicable.","column"
"public","tbl_taxa_measured_attributes","date_updated",6,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_taxa_measured_attributes","taxon_id",7,"integer",32,0,NULL,"NO","NO","YES","tbl_taxa_tree_master","taxon_id","public","tbl_taxa_measured_attributes","taxon_id","Specifies the taxonomic unit related to this record.","column"
"public","tbl_taxa_reference_specimens","taxa_reference_specimen_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_taxa_reference_specimens","taxa_reference_specimen_id","Primary key (automatically incremented).","column"
"public","tbl_taxa_reference_specimens","taxon_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_taxa_tree_master","taxon_id","public","tbl_taxa_reference_specimens","taxon_id","Specifies the taxonomic unit related to this record.","column"
"public","tbl_taxa_reference_specimens","contact_id",3,"integer",32,0,NULL,"NO","NO","YES","tbl_contacts","contact_id","public","tbl_taxa_reference_specimens","contact_id","Identifies the contact person or organization responsible for the taxon reference specimen.","column"
"public","tbl_taxa_reference_specimens","notes",4,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_taxa_reference_specimens","notes","Additional information or remarks about the reference specimen.","column"
"public","tbl_taxa_reference_specimens","date_updated",5,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_taxa_seasonality","seasonality_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_taxa_seasonality","seasonality_id","Primary key (automatically incremented).","column"
"public","tbl_taxa_seasonality","activity_type_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_activity_types","activity_type_id","public","tbl_taxa_seasonality","activity_type_id","Specifies the type of activity or developmental stage.","column"
"public","tbl_taxa_seasonality","season_id",3,"integer",32,0,NULL,"YES","NO","YES","tbl_seasons","season_id","public","tbl_taxa_seasonality","season_id","Specifies the specific season or time of year.","column"
"public","tbl_taxa_seasonality","taxon_id",4,"integer",32,0,NULL,"NO","NO","YES","tbl_taxa_tree_master","taxon_id","public","tbl_taxa_seasonality","taxon_id","Specifies the taxonomic unit related to this record.","column"
"public","tbl_taxa_seasonality","location_id",5,"integer",32,0,NULL,"NO","NO","YES","tbl_locations","location_id","public","tbl_taxa_seasonality","location_id","Specifies the geographical location relevant to the seasonality data.","column"
"public","tbl_taxa_seasonality","date_updated",6,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_taxa_synonyms","synonym_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_taxa_synonyms","synonym_id","Primary key (automatically incremented).","column"
"public","tbl_taxa_synonyms","biblio_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_biblio","biblio_id","public","tbl_taxa_synonyms","biblio_id","Specifies the publication that describes or mentions then  taxon synonym.","column"
"public","tbl_taxa_synonyms","date_updated",3,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_taxa_synonyms","family_id",4,"integer",32,0,NULL,"YES","NO","YES","tbl_taxa_tree_families","family_id","public","tbl_taxa_synonyms","family_id","Specifies the taxonomic family related to the taxon synonym.","column"
"public","tbl_taxa_synonyms","genus_id",5,"integer",32,0,NULL,"YES","NO","YES","tbl_taxa_tree_genera","genus_id","public","tbl_taxa_synonyms","genus_id","Specifies the genus related to the taxon synonym.","column"
"public","tbl_taxa_synonyms","notes",6,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_taxa_synonyms","notes","Additional information relevant to the history or usage of the synonym.","column"
"public","tbl_taxa_synonyms","taxon_id",7,"integer",32,0,NULL,"YES","NO","YES","tbl_taxa_tree_master","taxon_id","public","tbl_taxa_synonyms","taxon_id","Specifies the taxonomic unit related to this record.","column"
"public","tbl_taxa_synonyms","author_id",8,"integer",32,0,NULL,"YES","NO","YES","tbl_taxa_tree_authors","author_id","public","tbl_taxa_synonyms","author_id","Specifies the author related to the taxon synonym.","column"
"public","tbl_taxa_synonyms","synonym",9,"character varying",NULL,NULL,255,"YES","NO","NO",NULL,NULL,"public","tbl_taxa_synonyms","synonym","The synonym at the specified taxonomic level. A separate record is used for different taxonomic levels when names differ from the master list.","column"
"public","tbl_taxa_synonyms","reference_type",10,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_taxa_synonyms","reference_type","Type of reference related to the synonym, such as usage, definition, or incorrect usage.","column"
"public","tbl_taxa_synonyms","synonym_uuid",11,"uuid",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_taxa_tree_authors","author_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_taxa_tree_authors","author_id","Primary key (automatically incremented).","column"
"public","tbl_taxa_tree_authors","author_name",2,"character varying",NULL,NULL,100,"YES","NO","NO",NULL,NULL,"public","tbl_taxa_tree_authors","author_name","The name of the authority related to the species or synonym.","column"
"public","tbl_taxa_tree_authors","date_updated",3,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_taxa_tree_families","family_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_taxa_tree_families","family_id","Primary key (automatically incremented).","column"
"public","tbl_taxa_tree_families","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_taxa_tree_families","family_name",3,"character varying",NULL,NULL,100,"YES","NO","NO",NULL,NULL,"public","tbl_taxa_tree_families","family_name","Name of the taxonomic family.","column"
"public","tbl_taxa_tree_families","order_id",4,"integer",32,0,NULL,"NO","NO","YES","tbl_taxa_tree_orders","order_id","public","tbl_taxa_tree_families","order_id","Specifies the taxonomic order this family belongs to.","column"
"public","tbl_taxa_tree_genera","genus_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_taxa_tree_genera","genus_id","Primary key (automatically incremented).","column"
"public","tbl_taxa_tree_genera","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_taxa_tree_genera","family_id",3,"integer",32,0,NULL,"YES","NO","YES","tbl_taxa_tree_families","family_id","public","tbl_taxa_tree_genera","family_id","Specifies the taxonomic family.","column"
"public","tbl_taxa_tree_genera","genus_name",4,"character varying",NULL,NULL,100,"YES","NO","NO",NULL,NULL,"public","tbl_taxa_tree_genera","genus_name","Name of the genus.","column"
"public","tbl_taxa_tree_master","taxon_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_taxa_tree_master","taxon_id","Primary key (automatically incremented).","column"
"public","tbl_taxa_tree_master","author_id",2,"integer",32,0,NULL,"YES","NO","YES","tbl_taxa_tree_authors","author_id","public","tbl_taxa_tree_master","author_id","Specifies the author of the taxonomic classification.","column"
"public","tbl_taxa_tree_master","date_updated",3,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_taxa_tree_master","genus_id",4,"integer",32,0,NULL,"YES","NO","YES","tbl_taxa_tree_genera","genus_id","public","tbl_taxa_tree_master","genus_id","Specifies the genus related to this taxon.","column"
"public","tbl_taxa_tree_master","species",5,"character varying",NULL,NULL,255,"YES","NO","NO",NULL,NULL,"public","tbl_taxa_tree_master","species","Name of the species or designation for unspecified species (e.g., 'sp.', 'spp.').","column"
"public","tbl_taxa_tree_orders","order_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_taxa_tree_orders","order_id","Primary key (automatically incremented).","column"
"public","tbl_taxa_tree_orders","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_taxa_tree_orders","order_name",3,"character varying",NULL,NULL,50,"YES","NO","NO",NULL,NULL,"public","tbl_taxa_tree_orders","order_name","The name of the taxonomic order.","column"
"public","tbl_taxa_tree_orders","record_type_id",4,"integer",32,0,NULL,"YES","NO","YES","tbl_record_types","record_type_id","public","tbl_taxa_tree_orders","record_type_id","Specifies the record type, indicating the type of taxonomic record.","column"
"public","tbl_taxa_tree_orders","sort_order",5,"integer",32,0,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_taxa_tree_orders","sort_order","Specifies the display order of taxonomic orders.","column"
"public","tbl_taxonomic_order","taxonomic_order_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_taxonomic_order","taxonomic_order_id","Primary key (automatically incremented).","column"
"public","tbl_taxonomic_order","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_taxonomic_order","taxon_id",3,"integer",32,0,NULL,"YES","NO","YES","tbl_taxa_tree_master","taxon_id","public","tbl_taxonomic_order","taxon_id","Specifies the taxonomic unit related to this record.","column"
"public","tbl_taxonomic_order","taxonomic_code",4,"numeric",18,10,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_taxonomic_order","taxonomic_code","Unique code representing the taxonomic classification.","column"
"public","tbl_taxonomic_order","taxonomic_order_system_id",5,"integer",32,0,NULL,"YES","NO","YES","tbl_taxonomic_order_systems","taxonomic_order_system_id","public","tbl_taxonomic_order","taxonomic_order_system_id","Specifies the taxonomic ordering system.","column"
"public","tbl_taxonomic_order_biblio","taxonomic_order_biblio_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_taxonomic_order_biblio","taxonomic_order_biblio_id","Primary key (automatically incremented).","column"
"public","tbl_taxonomic_order_biblio","biblio_id",2,"integer",32,0,NULL,"YES","NO","YES","tbl_biblio","biblio_id","public","tbl_taxonomic_order_biblio","biblio_id","Specifies the publication that describes or mentions  the taxon synonym.","column"
"public","tbl_taxonomic_order_biblio","date_updated",3,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_taxonomic_order_biblio","taxonomic_order_system_id",4,"integer",32,0,NULL,"YES","NO","YES","tbl_taxonomic_order_systems","taxonomic_order_system_id","public","tbl_taxonomic_order_biblio","taxonomic_order_system_id","Specifies the the taxonomic order system.","column"
"public","tbl_taxonomic_order_systems","taxonomic_order_system_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_taxonomic_order_systems","taxonomic_order_system_id","Primary key (automatically incremented).","column"
"public","tbl_taxonomic_order_systems","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_taxonomic_order_systems","system_description",3,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_taxonomic_order_systems","system_description","Gives a detailed description of the taxonomic order system.","column"
"public","tbl_taxonomic_order_systems","system_name",4,"character varying",NULL,NULL,50,"YES","NO","NO",NULL,NULL,"public","tbl_taxonomic_order_systems","system_name","The name of the taxonomic order system.","column"
"public","tbl_taxonomic_order_systems","taxonomic_order_system_uuid",5,"uuid",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_taxonomy_notes","taxonomy_notes_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_taxonomy_notes","taxonomy_notes_id","Primary key (automatically incremented).","column"
"public","tbl_taxonomy_notes","biblio_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_biblio","biblio_id","public","tbl_taxonomy_notes","biblio_id","Specifies the publication that describes or mentions  the taxonomy note.","column"
